season,game_date,season_type,away_team,home_team
2024-25,2024-12-01,regular,DAL,POR
2024-25,2024-12-01,regular,DEN,LAC
2024-25,2024-12-01,regular,IND,MEM
2024-25,2024-12-01,regular,LAL,UTA
2024-25,2024-12-01,regular,MIA,TOR
2024-25,2024-12-01,regular,NOP,NYK
2024-25,2024-12-01,regular,OKC,HOU
2024-25,2024-12-01,regular,ORL,BKN
2024-25,2024-12-01,regular,SAS,SAC
2024-25,2024-12-02,regular,BKN,CHI
2024-25,2024-12-02,regular,LAL,MIN
2024-25,2024-12-02,regular,MIA,BOS
2024-25,2024-12-02,regular,NOP,ATL
2024-25,2024-12-03,regular,GSW,DEN
2024-25,2024-12-03,regular,HOU,SAC
2024-25,2024-12-03,regular,IND,TOR
2024-25,2024-12-03,regular,MEM,DAL
2024-25,2024-12-03,regular,MIL,DET
2024-25,2024-12-03,regular,ORL,NYK
2024-25,2024-12-03,regular,PHI,CHA
2024-25,2024-12-03,regular,POR,LAC
2024-25,2024-12-03,regular,SAS,PHX
2024-25,2024-12-03,regular,UTA,OKC
2024-25,2024-12-03,regular,WAS,CLE
2024-25,2024-12-04,regular,ATL,MIL
2024-25,2024-12-04,regular,DET,BOS
2024-25,2024-12-04,regular,IND,BKN
2024-25,2024-12-04,regular,LAL,MIA
2024-25,2024-12-04,regular,MIN,LAC
2024-25,2024-12-04,regular,ORL,PHI
2024-25,2024-12-05,regular,CHA,NYK
2024-25,2024-12-05,regular,CHI,SAS
2024-25,2024-12-05,regular,DAL,WAS
2024-25,2024-12-05,regular,DEN,CLE
2024-25,2024-12-05,regular,HOU,GSW
2024-25,2024-12-05,regular,OKC,TOR
2024-25,2024-12-05,regular,PHX,NOP
2024-25,2024-12-05,regular,SAC,MEM
2024-25,2024-12-06,regular,IND,CHI
2024-25,2024-12-06,regular,LAL,ATL
2024-25,2024-12-06,regular,MIL,BOS
2024-25,2024-12-06,regular,MIN,GSW
2024-25,2024-12-06,regular,ORL,PHI
2024-25,2024-12-06,regular,SAC,SAS
2024-25,2024-12-06,regular,UTA,POR
2024-25,2024-12-07,regular,CLE,CHA
2024-25,2024-12-07,regular,DAL,TOR
2024-25,2024-12-07,regular,DEN,WAS
2024-25,2024-12-07,regular,DET,NYK
2024-25,2024-12-07,regular,MEM,BOS
2024-25,2024-12-07,regular,OKC,NOP
2024-25,2024-12-07,regular,PHX,MIA
2024-25,2024-12-08,regular,CHA,IND
2024-25,2024-12-08,regular,CLE,MIA
2024-25,2024-12-08,regular,DEN,ATL
2024-25,2024-12-08,regular,HOU,LAC
2024-25,2024-12-08,regular,MEM,WAS
2024-25,2024-12-08,regular,MIL,BKN
2024-25,2024-12-08,regular,MIN,GSW
2024-25,2024-12-08,regular,NOP,SAS
2024-25,2024-12-08,regular,PHI,CHI
2024-25,2024-12-08,regular,PHX,ORL
2024-25,2024-12-08,regular,POR,LAL
2024-25,2024-12-08,regular,UTA,SAC
2024-25,2024-12-09,regular,NYK,TOR
2024-25,2024-12-10,regular,DAL,OKC
2024-25,2024-12-10,regular,ORL,MIL
2024-25,2024-12-11,regular,ATL,NYK
2024-25,2024-12-11,regular,GSW,HOU
2024-25,2024-12-12,regular,DET,BOS
2024-25,2024-12-12,regular,SAC,NOP
2024-25,2024-12-12,regular,TOR,MIA
2024-25,2024-12-13,regular,BKN,MEM
2024-25,2024-12-13,regular,CHA,CHI
2024-25,2024-12-13,regular,IND,PHI
2024-25,2024-12-13,regular,LAC,DEN
2024-25,2024-12-13,regular,LAL,MIN
2024-25,2024-12-13,regular,PHX,UTA
2024-25,2024-12-13,regular,SAS,POR
2024-25,2024-12-13,regular,WAS,CLE
2024-25,2024-12-14,regular,ATL,MIL
2024-25,2024-12-14,regular,HOU,OKC
2024-25,2024-12-15,regular,BOS,WAS
2024-25,2024-12-15,regular,DAL,GSW
2024-25,2024-12-15,regular,MEM,LAL
2024-25,2024-12-15,regular,MIN,SAS
2024-25,2024-12-15,regular,NOP,IND
2024-25,2024-12-15,regular,NYK,ORL
2024-25,2024-12-15,regular,POR,PHX
2024-25,2024-12-16,regular,CHI,TOR
2024-25,2024-12-16,regular,CLE,BKN
2024-25,2024-12-16,regular,DEN,SAC
2024-25,2024-12-16,regular,MIA,DET
2024-25,2024-12-16,regular,PHI,CHA
2024-25,2024-12-16,regular,UTA,LAC
2024-25,2024-12-19,regular,ATL,SAS
2024-25,2024-12-19,regular,BKN,TOR
2024-25,2024-12-19,regular,CHA,WAS
2024-25,2024-12-19,regular,CHI,BOS
2024-25,2024-12-19,regular,DEN,POR
2024-25,2024-12-19,regular,GSW,MEM
2024-25,2024-12-19,regular,IND,PHX
2024-25,2024-12-19,regular,LAC,DAL
2024-25,2024-12-19,regular,LAL,SAC
2024-25,2024-12-19,regular,NOP,HOU
2024-25,2024-12-19,regular,NYK,MIN
2024-25,2024-12-19,regular,OKC,ORL
2024-25,2024-12-19,regular,UTA,DET
2024-25,2024-12-20,regular,CHA,PHI
2024-25,2024-12-20,regular,MIL,CLE
2024-25,2024-12-20,regular,OKC,MIA
2024-25,2024-12-21,regular,BOS,CHI
2024-25,2024-12-21,regular,DET,PHX
2024-25,2024-12-21,regular,GSW,MIN
2024-25,2024-12-21,regular,LAC,DAL
2024-25,2024-12-21,regular,LAL,SAC
2024-25,2024-12-21,regular,MEM,ATL
2024-25,2024-12-21,regular,MIA,ORL
2024-25,2024-12-21,regular,NYK,NOP
2024-25,2024-12-21,regular,PHI,CLE
2024-25,2024-12-21,regular,POR,SAS
2024-25,2024-12-21,regular,UTA,BKN
2024-25,2024-12-21,regular,WAS,MIL
2024-25,2024-12-22,regular,DEN,NOP
2024-25,2024-12-22,regular,HOU,TOR
2024-25,2024-12-22,regular,IND,SAC
2024-25,2024-12-23,regular,BKN,MIA
2024-25,2024-12-23,regular,BOS,ORL
2024-25,2024-12-23,regular,DET,LAL
2024-25,2024-12-23,regular,HOU,CHA
2024-25,2024-12-23,regular,IND,GSW
2024-25,2024-12-23,regular,LAC,MEM
2024-25,2024-12-23,regular,MIL,CHI
2024-25,2024-12-23,regular,MIN,ATL
2024-25,2024-12-23,regular,PHX,DEN
2024-25,2024-12-23,regular,POR,DAL
2024-25,2024-12-23,regular,SAS,PHI
2024-25,2024-12-23,regular,TOR,NYK
2024-25,2024-12-23,regular,UTA,CLE
2024-25,2024-12-23,regular,WAS,OKC
2024-25,2024-12-25,regular,DEN,PHX
2024-25,2024-12-25,regular,LAL,GSW
2024-25,2024-12-25,regular,MIN,DAL
2024-25,2024-12-25,regular,PHI,BOS
2024-25,2024-12-25,regular,SAS,NYK
2024-25,2024-12-26,regular,BKN,MIL
2024-25,2024-12-26,regular,CHA,WAS
2024-25,2024-12-26,regular,CHI,ATL
2024-25,2024-12-26,regular,DET,SAC
2024-25,2024-12-26,regular,HOU,NOP
2024-25,2024-12-26,regular,MIA,ORL
2024-25,2024-12-26,regular,OKC,IND
2024-25,2024-12-26,regular,TOR,MEM
2024-25,2024-12-26,regular,UTA,POR
2024-25,2024-12-27,regular,CLE,DEN
2024-25,2024-12-27,regular,DAL,PHX
2024-25,2024-12-27,regular,GSW,LAC
2024-25,2024-12-27,regular,IND,BOS
2024-25,2024-12-27,regular,MEM,NOP
2024-25,2024-12-27,regular,MIN,HOU
2024-25,2024-12-27,regular,NYK,ORL
2024-25,2024-12-27,regular,SAS,BKN
2024-25,2024-12-28,regular,DAL,POR
2024-25,2024-12-28,regular,DET,DEN
2024-25,2024-12-28,regular,MIA,ATL
2024-25,2024-12-28,regular,MIL,CHI
2024-25,2024-12-28,regular,NYK,WAS
2024-25,2024-12-28,regular,OKC,CHA
2024-25,2024-12-28,regular,PHI,UTA
2024-25,2024-12-28,regular,PHX,GSW
2024-25,2024-12-28,regular,SAC,LAL
2024-25,2024-12-29,regular,ATL,TOR
2024-25,2024-12-29,regular,BKN,ORL
2024-25,2024-12-29,regular,IND,BOS
2024-25,2024-12-29,regular,MEM,OKC
2024-25,2024-12-29,regular,MIA,HOU
2024-25,2024-12-29,regular,SAS,MIN
2024-25,2024-12-30,regular,CHI,CHA
2024-25,2024-12-30,regular,CLE,GSW
2024-25,2024-12-30,regular,DAL,SAC
2024-25,2024-12-30,regular,DEN,UTA
2024-25,2024-12-30,regular,LAC,NOP
2024-25,2024-12-30,regular,NYK,WAS
2024-25,2024-12-30,regular,PHI,POR
2024-25,2024-12-31,regular,CLE,LAL
2024-25,2024-12-31,regular,LAC,SAS
2024-25,2024-12-31,regular,MEM,PHX
2024-25,2024-12-31,regular,MIL,IND
2024-25,2024-12-31,regular,MIN,OKC
2024-25,2024-12-31,regular,TOR,BOS
2024-25,2025-01-01,regular,ATL,DEN
2024-25,2025-01-01,regular,BKN,TOR
2024-25,2025-01-01,regular,CHI,WAS
2024-25,2025-01-01,regular,DAL,HOU
2024-25,2025-01-01,regular,NOP,MIA
2024-25,2025-01-01,regular,ORL,DET
2024-25,2025-01-01,regular,PHI,SAC
2024-25,2025-01-01,regular,UTA,NYK
2024-25,2025-01-02,regular,BKN,MIL
2024-25,2025-01-02,regular,BOS,MIN
2024-25,2025-01-02,regular,IND,MIA
2024-25,2025-01-02,regular,LAC,OKC
2024-25,2025-01-02,regular,PHI,GSW
2024-25,2025-01-02,regular,POR,LAL
2024-25,2025-01-03,regular,ATL,LAL
2024-25,2025-01-03,regular,BOS,HOU
2024-25,2025-01-03,regular,CHA,DET
2024-25,2025-01-03,regular,CLE,DAL
2024-25,2025-01-03,regular,MEM,SAC
2024-25,2025-01-03,regular,NYK,OKC
2024-25,2025-01-03,regular,ORL,TOR
2024-25,2025-01-03,regular,SAS,DEN
2024-25,2025-01-03,regular,WAS,NOP
2024-25,2025-01-04,regular,ATL,LAC
2024-25,2025-01-04,regular,DEN,SAS
2024-25,2025-01-04,regular,MEM,GSW
2024-25,2025-01-04,regular,MIN,DET
2024-25,2025-01-04,regular,NYK,CHI
2024-25,2025-01-04,regular,PHI,BKN
2024-25,2025-01-04,regular,PHX,IND
2024-25,2025-01-04,regular,POR,MIL
2024-25,2025-01-04,regular,UTA,MIA
2024-25,2025-01-05,regular,BOS,OKC
2024-25,2025-01-05,regular,CHA,CLE
2024-25,2025-01-05,regular,LAL,HOU
2024-25,2025-01-05,regular,NOP,WAS
2024-25,2025-01-05,regular,SAC,GSW
2024-25,2025-01-05,regular,UTA,ORL
2024-25,2025-01-06,regular,DAL,MEM
2024-25,2025-01-06,regular,IND,BKN
2024-25,2025-01-06,regular,LAC,MIN
2024-25,2025-01-06,regular,MIA,SAC
2024-25,2025-01-06,regular,MIL,TOR
2024-25,2025-01-06,regular,ORL,NYK
2024-25,2025-01-06,regular,PHX,PHI
2024-25,2025-01-06,regular,POR,DET
2024-25,2025-01-06,regular,SAS,CHI
2024-25,2025-01-07,regular,ATL,UTA
2024-25,2025-01-07,regular,BOS,DEN
2024-25,2025-01-07,regular,HOU,WAS
2024-25,2025-01-07,regular,LAL,DAL
2024-25,2025-01-07,regular,MIA,GSW
2024-25,2025-01-07,regular,MIN,NOP
2024-25,2025-01-07,regular,PHX,CHA
2024-25,2025-01-08,regular,CHI,IND
2024-25,2025-01-08,regular,DET,BKN
2024-25,2025-01-08,regular,LAC,DEN
2024-25,2025-01-08,regular,OKC,CLE
2024-25,2025-01-08,regular,POR,NOP
2024-25,2025-01-08,regular,SAS,MIL
2024-25,2025-01-08,regular,TOR,NYK
2024-25,2025-01-08,regular,WAS,PHI
2024-25,2025-01-09,regular,ATL,PHX
2024-25,2025-01-09,regular,GSW,DET
2024-25,2025-01-09,regular,HOU,MEM
2024-25,2025-01-09,regular,MIA,UTA
2024-25,2025-01-09,regular,MIN,ORL
2024-25,2025-01-09,regular,POR,DAL
2024-25,2025-01-09,regular,TOR,CLE
2024-25,2025-01-10,regular,BKN,DEN
2024-25,2025-01-10,regular,GSW,IND
2024-25,2025-01-10,regular,MIL,ORL
2024-25,2025-01-10,regular,NOP,PHI
2024-25,2025-01-10,regular,OKC,NYK
2024-25,2025-01-10,regular,SAC,BOS
2024-25,2025-01-10,regular,WAS,CHI
2024-25,2025-01-11,regular,MEM,MIN
2024-25,2025-01-11,regular,MIA,POR
2024-25,2025-01-11,regular,TOR,DET
2024-25,2025-01-11,regular,UTA,PHX
2024-25,2025-01-12,regular,BKN,UTA
2024-25,2025-01-12,regular,CHA,PHX
2024-25,2025-01-12,regular,DEN,DAL
2024-25,2025-01-12,regular,IND,CLE
2024-25,2025-01-12,regular,MIL,NYK
2024-25,2025-01-12,regular,NOP,BOS
2024-25,2025-01-12,regular,OKC,WAS
2024-25,2025-01-12,regular,PHI,ORL
2024-25,2025-01-12,regular,SAC,CHI
2024-25,2025-01-13,regular,DET,NYK
2024-25,2025-01-13,regular,GSW,TOR
2024-25,2025-01-13,regular,MEM,HOU
2024-25,2025-01-13,regular,MIA,LAC
2024-25,2025-01-13,regular,MIN,WAS
2024-25,2025-01-13,regular,SAS,LAL
2024-25,2025-01-14,regular,BKN,POR
2024-25,2025-01-14,regular,CLE,IND
2024-25,2025-01-14,regular,DEN,DAL
2024-25,2025-01-14,regular,NOP,CHI
2024-25,2025-01-14,regular,OKC,PHI
2024-25,2025-01-14,regular,PHX,ATL
2024-25,2025-01-14,regular,SAC,MIL
2024-25,2025-01-15,regular,ATL,CHI
2024-25,2025-01-15,regular,BKN,LAC
2024-25,2025-01-15,regular,BOS,TOR
2024-25,2025-01-15,regular,CHA,UTA
2024-25,2025-01-15,regular,DAL,NOP
2024-25,2025-01-15,regular,GSW,MIN
2024-25,2025-01-15,regular,HOU,DEN
2024-25,2025-01-15,regular,MEM,SAS
2024-25,2025-01-15,regular,MIA,LAL
2024-25,2025-01-15,regular,NYK,PHI
2024-25,2025-01-15,regular,ORL,MIL
2024-25,2025-01-16,regular,CLE,OKC
2024-25,2025-01-16,regular,HOU,SAC
2024-25,2025-01-16,regular,IND,DET
2024-25,2025-01-16,regular,LAC,POR
2024-25,2025-01-16,regular,PHX,WAS
2024-25,2025-01-17,regular,BKN,LAL
2024-25,2025-01-17,regular,CHA,CHI
2024-25,2025-01-17,regular,DEN,MIA
2024-25,2025-01-17,regular,MEM,SAS
2024-25,2025-01-17,regular,MIN,NYK
2024-25,2025-01-17,regular,OKC,DAL
2024-25,2025-01-17,regular,ORL,BOS
2024-25,2025-01-17,regular,TOR,MIL
2024-25,2025-01-17,regular,UTA,NOP
2024-25,2025-01-18,regular,ATL,BOS
2024-25,2025-01-18,regular,CLE,MIN
2024-25,2025-01-18,regular,HOU,POR
2024-25,2025-01-18,regular,PHI,IND
2024-25,2025-01-18,regular,PHX,DET
2024-25,2025-01-18,regular,WAS,GSW
2024-25,2025-01-19,regular,BKN,OKC
2024-25,2025-01-19,regular,CHI,POR
2024-25,2025-01-19,regular,DEN,ORL
2024-25,2025-01-19,regular,LAL,LAC
2024-25,2025-01-19,regular,PHI,MIL
2024-25,2025-01-19,regular,SAS,MIA
2024-25,2025-01-19,regular,WAS,SAC
2024-25,2025-01-20,regular,ATL,NYK
2024-25,2025-01-20,regular,BOS,GSW
2024-25,2025-01-20,regular,CHI,LAC
2024-25,2025-01-20,regular,DAL,CHA
2024-25,2025-01-20,regular,DET,HOU
2024-25,2025-01-20,regular,MIN,MEM
2024-25,2025-01-20,regular,PHX,CLE
2024-25,2025-01-20,regular,UTA,NOP
2024-25,2025-01-21,regular,NYK,BKN
2024-25,2025-01-21,regular,ORL,TOR
2024-25,2025-01-21,regular,PHI,DEN
2024-25,2025-01-21,regular,POR,MIA
2024-25,2025-01-21,regular,WAS,LAL
2024-25,2025-01-22,regular,BOS,LAC
2024-25,2025-01-22,regular,CHA,MEM
2024-25,2025-01-22,regular,CLE,HOU
2024-25,2025-01-22,regular,DET,ATL
2024-25,2025-01-22,regular,GSW,SAC
2024-25,2025-01-22,regular,MIN,DAL
2024-25,2025-01-22,regular,PHX,BKN
2024-25,2025-01-22,regular,UTA,OKC
2024-25,2025-01-23,regular,BOS,LAL
2024-25,2025-01-23,regular,CHI,GSW
2024-25,2025-01-23,regular,DAL,OKC
2024-25,2025-01-23,regular,MIA,MIL
2024-25,2025-01-23,regular,POR,ORL
2024-25,2025-01-23,regular,SAC,DEN
2024-25,2025-01-23,regular,SAS,IND
2024-25,2025-01-23,regular,TOR,ATL
2024-25,2025-01-23,regular,WAS,LAC
2024-25,2025-01-24,regular,CLE,PHI
2024-25,2025-01-24,regular,NOP,MEM
2024-25,2025-01-24,regular,POR,CHA
2024-25,2025-01-25,regular,BOS,DAL
2024-25,2025-01-25,regular,DEN,MIN
2024-25,2025-01-25,regular,DET,ORL
2024-25,2025-01-25,regular,HOU,CLE
2024-25,2025-01-25,regular,IND,SAS
2024-25,2025-01-25,regular,LAL,GSW
2024-25,2025-01-25,regular,MIA,BKN
2024-25,2025-01-25,regular,MIL,LAC
2024-25,2025-01-25,regular,NOP,CHA
2024-25,2025-01-25,regular,PHI,CHI
2024-25,2025-01-25,regular,SAC,NYK
2024-25,2025-01-25,regular,TOR,ATL
2024-25,2025-01-25,regular,UTA,MEM
2024-25,2025-01-25,regular,WAS,PHX
2024-25,2025-01-26,regular,OKC,POR
2024-25,2025-01-27,regular,ATL,MIN
2024-25,2025-01-27,regular,DEN,CHI
2024-25,2025-01-27,regular,DET,CLE
2024-25,2025-01-27,regular,HOU,BOS
2024-25,2025-01-27,regular,LAC,PHX
2024-25,2025-01-27,regular,LAL,CHA
2024-25,2025-01-27,regular,MEM,NYK
2024-25,2025-01-27,regular,MIL,UTA
2024-25,2025-01-27,regular,NOP,TOR
2024-25,2025-01-27,regular,ORL,MIA
2024-25,2025-01-27,regular,SAC,BKN
2024-25,2025-01-27,regular,WAS,DAL
2024-25,2025-01-28,regular,HOU,ATL
2024-25,2025-01-28,regular,LAL,PHI
2024-25,2025-01-28,regular,MIL,POR
2024-25,2025-01-28,regular,UTA,GSW
2024-25,2025-01-29,regular,BKN,CHA
2024-25,2025-01-29,regular,CHI,BOS
2024-25,2025-01-29,regular,CLE,MIA
2024-25,2025-01-29,regular,DAL,NOP
2024-25,2025-01-29,regular,DEN,NYK
2024-25,2025-01-29,regular,DET,IND
2024-25,2025-01-29,regular,LAC,SAS
2024-25,2025-01-29,regular,MIN,PHX
2024-25,2025-01-29,regular,OKC,GSW
2024-25,2025-01-29,regular,SAC,PHI
2024-25,2025-01-29,regular,TOR,WAS
2024-25,2025-01-30,regular,ATL,CLE
2024-25,2025-01-30,regular,HOU,MEM
2024-25,2025-01-30,regular,LAL,WAS
2024-25,2025-01-30,regular,MIN,UTA
2024-25,2025-01-30,regular,ORL,POR
2024-25,2025-01-31,regular,BOS,NOP
2024-25,2025-01-31,regular,CHI,TOR
2024-25,2025-01-31,regular,DAL,DET
2024-25,2025-01-31,regular,DEN,PHI
2024-25,2025-01-31,regular,LAC,CHA
2024-25,2025-01-31,regular,MIL,SAS
2024-25,2025-01-31,regular,PHX,GSW
2024-25,2025-02-01,regular,ATL,IND
2024-25,2025-02-01,regular,BKN,HOU
2024-25,2025-02-01,regular,DEN,CHA
2024-25,2025-02-01,regular,LAL,NYK
2024-25,2025-02-01,regular,MIA,SAS
2024-25,2025-02-01,regular,ORL,UTA
2024-25,2025-02-01,regular,PHX,POR
2024-25,2025-02-01,regular,SAC,OKC
2024-25,2025-02-01,regular,WAS,MIN
2024-25,2025-02-02,regular,BOS,PHI
2024-25,2025-02-02,regular,CHI,DET
2024-25,2025-02-02,regular,DAL,CLE
2024-25,2025-02-02,regular,LAC,TOR
2024-25,2025-02-02,regular,MEM,MIL
2024-25,2025-02-03,regular,ATL,DET
2024-25,2025-02-03,regular,HOU,NYK
2024-25,2025-02-03,regular,IND,UTA
2024-25,2025-02-03,regular,MIL,OKC
2024-25,2025-02-03,regular,NOP,DEN
2024-25,2025-02-03,regular,ORL,GSW
2024-25,2025-02-03,regular,PHX,POR
2024-25,2025-02-03,regular,SAC,MIN
2024-25,2025-02-03,regular,SAS,MEM
2024-25,2025-02-03,regular,WAS,CHA
2024-25,2025-02-04,regular,BOS,CLE
2024-25,2025-02-04,regular,DAL,PHI
2024-25,2025-02-04,regular,HOU,BKN
2024-25,2025-02-04,regular,IND,POR
2024-25,2025-02-04,regular,LAL,LAC
2024-25,2025-02-04,regular,MIA,CHI
2024-25,2025-02-04,regular,NYK,TOR
2024-25,2025-02-05,regular,CHI,MIN
2024-25,2025-02-05,regular,CLE,DET
2024-25,2025-02-05,regular,GSW,UTA
2024-25,2025-02-05,regular,MEM,TOR
2024-25,2025-02-05,regular,MIA,PHI
2024-25,2025-02-05,regular,MIL,CHA
2024-25,2025-02-05,regular,NOP,DEN
2024-25,2025-02-05,regular,ORL,SAC
2024-25,2025-02-05,regular,PHX,OKC
2024-25,2025-02-05,regular,SAS,ATL
2024-25,2025-02-05,regular,WAS,BKN
2024-25,2025-02-06,regular,DAL,BOS
2024-25,2025-02-06,regular,GSW,LAL
2024-25,2025-02-06,regular,HOU,MIN
2024-25,2025-02-06,regular,IND,LAC
2024-25,2025-02-06,regular,ORL,DEN
2024-25,2025-02-06,regular,SAC,POR
2024-25,2025-02-07,regular,CLE,WAS
2024-25,2025-02-07,regular,MIA,BKN
2024-25,2025-02-07,regular,MIL,ATL
2024-25,2025-02-07,regular,PHI,DET
2024-25,2025-02-07,regular,SAS,CHA
2024-25,2025-02-07,regular,TOR,OKC
2024-25,2025-02-07,regular,UTA,PHX
2024-25,2025-02-08,regular,ATL,WAS
2024-25,2025-02-08,regular,BOS,NYK
2024-25,2025-02-08,regular,DEN,PHX
2024-25,2025-02-08,regular,GSW,CHI
2024-25,2025-02-08,regular,HOU,DAL
2024-25,2025-02-08,regular,IND,LAL
2024-25,2025-02-08,regular,NOP,SAC
2024-25,2025-02-08,regular,OKC,MEM
2024-25,2025-02-08,regular,POR,MIN
2024-25,2025-02-08,regular,SAS,ORL
2024-25,2025-02-08,regular,UTA,LAC
2024-25,2025-02-09,regular,CHA,DET
2024-25,2025-02-09,regular,PHI,MIL
2024-25,2025-02-09,regular,TOR,HOU
2024-25,2025-02-10,regular,ATL,ORL
2024-25,2025-02-10,regular,BOS,MIA
2024-25,2025-02-10,regular,CHA,BKN
2024-25,2025-02-10,regular,GSW,MIL
2024-25,2025-02-10,regular,MIN,CLE
2024-25,2025-02-10,regular,NOP,OKC
2024-25,2025-02-10,regular,POR,DEN
2024-25,2025-02-10,regular,SAC,DAL
2024-25,2025-02-10,regular,SAS,WAS
2024-25,2025-02-10,regular,UTA,LAL
2024-25,2025-02-11,regular,DET,CHI
2024-25,2025-02-11,regular,MEM,PHX
2024-25,2025-02-11,regular,NYK,IND
2024-25,2025-02-11,regular,TOR,PHI
2024-25,2025-02-12,regular,ATL,NYK
2024-25,2025-02-12,regular,CHA,ORL
2024-25,2025-02-12,regular,CLE,TOR
2024-25,2025-02-12,regular,DET,CHI
2024-25,2025-02-12,regular,GSW,DAL
2024-25,2025-02-12,regular,IND,WAS
2024-25,2025-02-12,regular,LAL,UTA
2024-25,2025-02-12,regular,MEM,LAC
2024-25,2025-02-12,regular,MIA,OKC
2024-25,2025-02-12,regular,MIL,MIN
2024-25,2025-02-12,regular,PHI,BKN
2024-25,2025-02-12,regular,PHX,HOU
2024-25,2025-02-12,regular,POR,DEN
2024-25,2025-02-12,regular,SAC,NOP
2024-25,2025-02-12,regular,SAS,BOS
2024-25,2025-02-13,regular,GSW,HOU
2024-25,2025-02-13,regular,LAC,UTA
2024-25,2025-02-13,regular,MIA,DAL
2024-25,2025-02-13,regular,OKC,MIN
2024-25,2025-02-13,regular,SAC,NOP
2024-25,2025-02-19,regular,CHA,LAL
2024-25,2025-02-20,regular,BOS,PHI
2024-25,2025-02-20,regular,CHA,DEN
2024-25,2025-02-20,regular,CHI,NYK
2024-25,2025-02-20,regular,CLE,BKN
2024-25,2025-02-20,regular,LAC,MIL
2024-25,2025-02-20,regular,LAL,POR
2024-25,2025-02-20,regular,MEM,IND
2024-25,2025-02-20,regular,ORL,ATL
2024-25,2025-02-20,regular,PHX,SAS
2024-25,2025-02-21,regular,DET,SAS
2024-25,2025-02-21,regular,GSW,SAC
2024-25,2025-02-21,regular,MEM,ORL
2024-25,2025-02-21,regular,MIA,TOR
2024-25,2025-02-21,regular,MIL,WAS
2024-25,2025-02-21,regular,MIN,HOU
2024-25,2025-02-21,regular,NOP,DAL
2024-25,2025-02-21,regular,NYK,CLE
2024-25,2025-02-21,regular,OKC,UTA
2024-25,2025-02-22,regular,BKN,PHI
2024-25,2025-02-22,regular,CHA,POR
2024-25,2025-02-22,regular,HOU,UTA
2024-25,2025-02-22,regular,LAL,DEN
2024-25,2025-02-22,regular,PHX,CHI
2024-25,2025-02-23,regular,DAL,GSW
2024-25,2025-02-23,regular,DET,ATL
2024-25,2025-02-23,regular,LAC,IND
2024-25,2025-02-23,regular,MEM,CLE
2024-25,2025-02-23,regular,MIA,MIL
2024-25,2025-02-23,regular,NYK,BOS
2024-25,2025-02-23,regular,OKC,MIN
2024-25,2025-02-23,regular,PHX,TOR
2024-25,2025-02-23,regular,SAS,NOP
2024-25,2025-02-23,regular,WAS,ORL
2024-25,2025-02-24,regular,BKN,WAS
2024-25,2025-02-24,regular,CHA,SAC
2024-25,2025-02-24,regular,CHI,PHI
2024-25,2025-02-24,regular,DEN,IND
2024-25,2025-02-24,regular,LAC,DET
2024-25,2025-02-24,regular,MIA,ATL
2024-25,2025-02-24,regular,MIN,OKC
2024-25,2025-02-24,regular,POR,UTA
2024-25,2025-02-25,regular,BOS,TOR
2024-25,2025-02-25,regular,CHA,GSW
2024-25,2025-02-25,regular,CLE,ORL
2024-25,2025-02-25,regular,DAL,LAL
2024-25,2025-02-25,regular,MIL,HOU
2024-25,2025-02-25,regular,PHX,MEM
2024-25,2025-02-25,regular,SAS,NOP
2024-25,2025-02-26,regular,ATL,MIA
2024-25,2025-02-26,regular,BOS,DET
2024-25,2025-02-26,regular,LAC,CHI
2024-25,2025-02-26,regular,OKC,BKN
2024-25,2025-02-26,regular,PHI,NYK
2024-25,2025-02-26,regular,POR,WAS
2024-25,2025-02-26,regular,SAC,UTA
2024-25,2025-02-26,regular,SAS,HOU
2024-25,2025-02-26,regular,TOR,IND
2024-25,2025-02-27,regular,CHA,DAL
2024-25,2025-02-27,regular,DEN,MIL
2024-25,2025-02-27,regular,GSW,ORL
2024-25,2025-02-27,regular,MIN,LAL
2024-25,2025-02-27,regular,NOP,PHX
2024-25,2025-02-28,regular,CLE,BOS
2024-25,2025-02-28,regular,DEN,DET
2024-25,2025-02-28,regular,IND,MIA
2024-25,2025-02-28,regular,LAC,LAL
2024-25,2025-02-28,regular,MIN,UTA
2024-25,2025-02-28,regular,NOP,PHX
2024-25,2025-02-28,regular,NYK,MEM
2024-25,2025-02-28,regular,OKC,ATL
2024-25,2025-02-28,regular,POR,BKN
2024-25,2025-02-28,regular,TOR,CHI
2024-25,2025-03-01,regular,BKN,DET
2024-25,2025-03-01,regular,GSW,PHI
2024-25,2025-03-01,regular,MIL,DAL
2024-25,2025-03-01,regular,SAC,HOU
2024-25,2025-03-01,regular,SAS,MEM
2024-25,2025-03-01,regular,WAS,CHA
2024-25,2025-03-02,regular,CHI,IND
2024-25,2025-03-02,regular,DEN,BOS
2024-25,2025-03-02,regular,LAC,LAL
2024-25,2025-03-02,regular,MIN,PHX
2024-25,2025-03-02,regular,NOP,UTA
2024-25,2025-03-02,regular,NYK,MIA
2024-25,2025-03-02,regular,OKC,SAS
2024-25,2025-03-02,regular,POR,CLE
2024-25,2025-03-02,regular,TOR,ORL
2024-25,2025-03-03,regular,ATL,MEM
2024-25,2025-03-03,regular,DET,UTA
2024-25,2025-03-03,regular,GSW,CHA
2024-25,2025-03-03,regular,HOU,OKC
2024-25,2025-03-03,regular,POR,PHI
